date,timestamp,close,volume,symbol,avg_daily_news_sentiment
2021-05-21,1621603800,125.43000030517578,79295400,AAPL,0.0
2021-05-24,1621863000,127.0999984741211,63092900,AAPL,0.0
2021-05-25,1621949400,126.9000015258789,72009500,AAPL,0.0
2021-05-26,1622035800,126.8499984741211,56575900,AAPL,0.0
2021-05-27,1622122200,125.27999877929688,94625600,AAPL,0.0
2021-05-28,1622208600,124.61000061035156,71311100,AAPL,0.0
2021-06-01,1622554200,124.27999877929688,67637100,AAPL,0.0
2021-06-02,1622640600,125.05999755859375,59278900,AAPL,0.0
2021-06-03,1622727000,123.54000091552734,76229200,AAPL,0.0
2021-06-04,1622813400,125.88999938964844,75169300,AAPL,0.0
2021-06-07,1623072600,125.9000015258789,71057600,AAPL,0.0
2021-06-08,1623159000,126.73999786376953,74403800,AAPL,0.0
2021-06-09,1623245400,127.12999725341797,56877900,AAPL,0.0
2021-06-10,1623331800,126.11000061035156,71186400,AAPL,0.0
2021-06-11,1623418200,127.3499984741211,53522400,AAPL,0.0
2021-06-14,1623677400,130.47999572753906,96906500,AAPL,0.0
2021-06-15,1623763800,129.63999938964844,62746300,AAPL,0.0
2021-06-16,1623850200,130.14999389648438,91815000,AAPL,0.0
2021-06-17,1623936600,131.7899932861328,96721700,AAPL,0.0
2021-06-18,1624023000,130.4600067138672,108953300,AAPL,0.0
2021-06-21,1624282200,132.3000030517578,79663300,AAPL,0.0
2021-06-22,1624368600,133.97999572753906,74783600,AAPL,0.0
2021-06-23,1624455000,133.6999969482422,60214200,AAPL,0.0
2021-06-24,1624541400,133.41000366210938,68711000,AAPL,0.0
2021-06-25,1624627800,133.11000061035156,70783700,AAPL,0.0
2021-06-28,1624887000,134.77999877929688,62111300,AAPL,0.0
2021-06-29,1624973400,136.3300018310547,64556100,AAPL,0.0
2021-06-30,1625059800,136.9600067138672,63261400,AAPL,0.0
2021-07-01,1625146200,137.27000427246094,52485800,AAPL,0.0
2021-07-02,1625232600,139.9600067138672,78852600,AAPL,0.0
2021-07-06,1625578200,142.02000427246094,108181800,AAPL,0.0
2021-07-07,1625664600,144.57000732421875,104911600,AAPL,0.0
2021-07-08,1625751000,143.24000549316406,105575500,AAPL,0.0
2021-07-09,1625837400,145.11000061035156,99890800,AAPL,0.0
2021-07-12,1626096600,144.5,76299700,AAPL,0.0
2021-07-13,1626183000,145.63999938964844,100827100,AAPL,0.0
2021-07-14,1626269400,149.14999389648438,127050800,AAPL,0.0
2021-07-15,1626355800,148.47999572753906,106820300,AAPL,0.0
2021-07-16,1626442200,146.38999938964844,93251400,AAPL,0.0
2021-07-19,1626701400,142.4499969482422,121434600,AAPL,0.0
2021-07-20,1626787800,146.14999389648438,96350000,AAPL,0.0
2021-07-21,1626874200,145.39999389648438,74993500,AAPL,0.0
2021-07-22,1626960600,146.8000030517578,77338200,AAPL,0.0
2021-07-23,1627047000,148.55999755859375,71447400,AAPL,0.0
2021-07-26,1627306200,148.99000549316406,72434100,AAPL,0.0
2021-07-27,1627392600,146.77000427246094,104818600,AAPL,0.0
2021-07-28,1627479000,144.97999572753906,118931200,AAPL,0.0
2021-07-29,1627565400,145.63999938964844,56699500,AAPL,0.0
2021-07-30,1627651800,145.86000061035156,70440600,AAPL,0.0
2021-08-02,1627911000,145.52000427246094,62880000,AAPL,0.0
2021-08-03,1627997400,147.36000061035156,64786600,AAPL,0.0
2021-08-04,1628083800,146.9499969482422,56368300,AAPL,0.0
2021-08-05,1628170200,147.05999755859375,46397700,AAPL,0.0
2021-08-06,1628256600,146.13999938964844,54126800,AAPL,0.0
2021-08-09,1628515800,146.08999633789062,48908700,AAPL,0.0
2021-08-10,1628602200,145.60000610351562,69023100,AAPL,0.0
2021-08-11,1628688600,145.86000061035156,48493500,AAPL,0.0
2021-08-12,1628775000,148.88999938964844,72282600,AAPL,0.0
2021-08-13,1628861400,149.10000610351562,59375000,AAPL,0.0
2021-08-16,1629120600,151.1199951171875,103296000,AAPL,0.0
2021-08-17,1629207000,150.19000244140625,92229700,AAPL,0.0
2021-08-18,1629293400,146.36000061035156,86326000,AAPL,0.0
2021-08-19,1629379800,146.6999969482422,86960300,AAPL,0.0
2021-08-20,1629466200,148.19000244140625,60549600,AAPL,0.0
2021-08-23,1629725400,149.7100067138672,60131800,AAPL,0.0
2021-08-24,1629811800,149.6199951171875,48606400,AAPL,0.0
2021-08-25,1629898200,148.36000061035156,58991300,AAPL,0.0
2021-08-26,1629984600,147.5399932861328,48597200,AAPL,0.0
2021-08-27,1630071000,148.60000610351562,55802400,AAPL,0.0
2021-08-30,1630330200,153.1199951171875,90956700,AAPL,0.0
2021-08-31,1630416600,151.8300018310547,86453100,AAPL,0.0
2021-09-01,1630503000,152.50999450683594,80313700,AAPL,0.0
2021-09-02,1630589400,153.64999389648438,71115500,AAPL,0.0
2021-09-03,1630675800,154.3000030517578,57808700,AAPL,0.0
2021-09-07,1631021400,156.69000244140625,82278300,AAPL,0.0
2021-09-08,1631107800,155.11000061035156,74420200,AAPL,0.0
2021-09-09,1631194200,154.07000732421875,57305700,AAPL,0.0
2021-09-10,1631280600,148.97000122070312,140893200,AAPL,0.0
2021-09-13,1631539800,149.5500030517578,102404300,AAPL,0.0
2021-09-14,1631626200,148.1199951171875,109296300,AAPL,0.0
2021-09-15,1631712600,149.02999877929688,83281300,AAPL,0.0
2021-09-16,1631799000,148.7899932861328,68034100,AAPL,0.0
2021-09-17,1631885400,146.05999755859375,129868800,AAPL,0.0
2021-09-20,1632144600,142.94000244140625,123478900,AAPL,0.0
2021-09-21,1632231000,143.42999267578125,75834000,AAPL,0.0
2021-09-22,1632317400,145.85000610351562,76404300,AAPL,0.0
2021-09-23,1632403800,146.8300018310547,64838200,AAPL,0.0
2021-09-24,1632490200,146.9199981689453,53477900,AAPL,0.0
2021-09-27,1632749400,145.3699951171875,74150700,AAPL,0.0
2021-09-28,1632835800,141.91000366210938,108972300,AAPL,0.0
2021-09-29,1632922200,142.8300018310547,74602000,AAPL,0.0
2021-09-30,1633008600,141.5,89056700,AAPL,0.0
2021-10-01,1633095000,142.64999389648438,94639600,AAPL,0.0
2021-10-04,1633354200,139.13999938964844,98322000,AAPL,0.0
2021-10-05,1633440600,141.11000061035156,80861100,AAPL,0.0
2021-10-06,1633527000,142.0,83221100,AAPL,0.0
2021-10-07,1633613400,143.2899932861328,61732700,AAPL,0.0
2021-10-08,1633699800,142.89999389648438,58773200,AAPL,0.0
2021-10-11,1633959000,142.80999755859375,64452200,AAPL,0.0
2021-10-12,1634045400,141.50999450683594,73035900,AAPL,0.0
2021-10-13,1634131800,140.91000366210938,78762700,AAPL,0.0
2021-10-14,1634218200,143.75999450683594,69907100,AAPL,0.0
2021-10-15,1634304600,144.83999633789062,67940300,AAPL,0.0
2021-10-18,1634563800,146.5500030517578,85589200,AAPL,0.0
2021-10-19,1634650200,148.75999450683594,76378900,AAPL,0.0
2021-10-20,1634736600,149.25999450683594,58418800,AAPL,0.0
2021-10-21,1634823000,149.47999572753906,61421000,AAPL,0.0
2021-10-22,1634909400,148.69000244140625,58883400,AAPL,0.0
2021-10-25,1635168600,148.63999938964844,50720600,AAPL,0.0
2021-10-26,1635255000,149.32000732421875,60893400,AAPL,0.0
2021-10-27,1635341400,148.85000610351562,56094900,AAPL,0.0
2021-10-28,1635427800,152.57000732421875,100077900,AAPL,0.0
2021-10-29,1635514200,149.8000030517578,124953200,AAPL,0.0
2021-11-01,1635773400,148.9600067138672,74588300,AAPL,0.0
2021-11-02,1635859800,150.02000427246094,69122000,AAPL,0.0
2021-11-03,1635946200,151.49000549316406,54511500,AAPL,0.0
2021-11-04,1636032600,150.9600067138672,60394600,AAPL,0.0
2021-11-05,1636119000,151.27999877929688,65463900,AAPL,0.0
2021-11-08,1636381800,150.44000244140625,55020900,AAPL,0.0
2021-11-09,1636468200,150.80999755859375,56787900,AAPL,0.0
2021-11-10,1636554600,147.9199981689453,65187100,AAPL,0.0
2021-11-11,1636641000,147.8699951171875,41000000,AAPL,0.0
2021-11-12,1636727400,149.99000549316406,63804000,AAPL,0.0
2021-11-15,1636986600,150.0,59222800,AAPL,0.0
2021-11-16,1637073000,151.0,59256200,AAPL,0.0
2021-11-17,1637159400,153.49000549316406,88807000,AAPL,0.0
2021-11-18,1637245800,157.8699951171875,137827700,AAPL,0.0
2021-11-19,1637332200,160.5500030517578,117305600,AAPL,0.0
2021-11-22,1637591400,161.02000427246094,117467900,AAPL,0.0
2021-11-23,1637677800,161.41000366210938,96041900,AAPL,0.0
2021-11-24,1637764200,161.94000244140625,69463600,AAPL,0.0
2021-11-26,1637937000,156.80999755859375,76959800,AAPL,0.0
2021-11-29,1638196200,160.24000549316406,88748200,AAPL,0.0
2021-11-30,1638282600,165.3000030517578,174048100,AAPL,0.0
2021-12-01,1638369000,164.77000427246094,152052500,AAPL,0.0
2021-12-02,1638455400,163.75999450683594,136739200,AAPL,0.0
2021-12-03,1638541800,161.83999633789062,118023100,AAPL,0.0
2021-12-06,1638801000,165.32000732421875,107497000,AAPL,0.0
2021-12-07,1638887400,171.17999267578125,120405400,AAPL,0.0
2021-12-08,1638973800,175.0800018310547,116998900,AAPL,0.0
2021-12-09,1639060200,174.55999755859375,108923700,AAPL,0.0
2021-12-10,1639146600,179.4499969482422,115402700,AAPL,0.0
2021-12-13,1639405800,175.74000549316406,153237000,AAPL,0.0
2021-12-14,1639492200,174.3300018310547,139380400,AAPL,0.0
2021-12-15,1639578600,179.3000030517578,131063300,AAPL,0.0
2021-12-16,1639665000,172.25999450683594,150185800,AAPL,0.0
2021-12-17,1639751400,171.13999938964844,195432700,AAPL,0.0
2021-12-20,1640010600,169.75,107499100,AAPL,0.0
2021-12-21,1640097000,172.99000549316406,91185900,AAPL,0.0
2021-12-22,1640183400,175.63999938964844,92135300,AAPL,0.0
2021-12-23,1640269800,176.27999877929688,68356600,AAPL,0.0
2021-12-27,1640615400,180.3300018310547,74919600,AAPL,0.0
2021-12-28,1640701800,179.2899932861328,79144300,AAPL,0.0
2021-12-29,1640788200,179.3800048828125,62348900,AAPL,0.0
2021-12-30,1640874600,178.1999969482422,59773000,AAPL,0.0
2021-12-31,1640961000,177.57000732421875,64062300,AAPL,0.0
2022-01-03,1641220200,182.00999450683594,104487900,AAPL,0.0
2022-01-04,1641306600,179.6999969482422,99310400,AAPL,0.0
2022-01-05,1641393000,174.9199981689453,94537600,AAPL,0.0
2022-01-06,1641479400,172.0,96904000,AAPL,0.0
2022-01-07,1641565800,172.1699981689453,86709100,AAPL,0.0
2022-01-10,1641825000,172.19000244140625,106765600,AAPL,0.0
2022-01-11,1641911400,175.0800018310547,76138300,AAPL,0.0
2022-01-12,1641997800,175.52999877929688,74805200,AAPL,0.0
2022-01-13,1642084200,172.19000244140625,84505800,AAPL,0.0
